match_id,event_id,minute,second,team,team_id,player,player_id,recipient,recipient_id,start_x,start_y,end_x,end_y,outcome,length,angle,height,body_part,pass_type
15946,3e67017d-2e16-4d45-9a5c-fa7b612a9843,47,23,Barcelona,217,Sergi Roberto Carnicer,6379,Lionel Andrés Messi Cuccittini,5503.0,100.1,61.6,94.6,61.1,,5.5226803,-3.050933,Ground Pass,Left Foot,Recovery
15946,6e9f76d2-e324-40e1-afc7-985618c7b1dc,47,24,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Sergi Roberto Carnicer,6379.0,93.5,61.8,93.5,71.0,,9.2,1.5707964,Low Pass,Left Foot,
15946,524e1585-bf15-495c-856c-c90b9717c5ee,47,26,Barcelona,217,Sergi Roberto Carnicer,6379,Luis Alberto Suárez Díaz,5246.0,93.5,71.0,100.4,76.7,,8.949861,0.69044644,Ground Pass,Right Foot,
15946,177ddb87-bd72-4f32-85a3-24e765a0a21f,47,28,Barcelona,217,Luis Alberto Suárez Díaz,5246,Ivan Rakitić,5470.0,99.3,76.3,95.2,69.5,,7.940403,-2.1133757,Ground Pass,Right Foot,
15946,c3340245-5783-4d33-886d-5b616fea1a9e,47,29,Barcelona,217,Ivan Rakitić,5470,Lionel Andrés Messi Cuccittini,5503.0,95.2,68.6,90.7,61.6,,8.321658,-2.1421337,Ground Pass,Right Foot,
15946,533de6f5-4f8d-4f47-ac1e-044de4fef49a,47,35,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Ousmane Dembélé,5477.0,90.5,42.5,97.6,31.8,,12.841339,-0.9849535,Ground Pass,Left Foot,
15946,b570fb35-63c4-45b3-bd04-c7b2cbb4c98c,47,36,Barcelona,217,Ousmane Dembélé,5477,Jordi Alba Ramos,5211.0,101.2,31.2,112.1,27.1,,11.6456,-0.3597757,Ground Pass,Right Foot,
15946,2f4642e4-af83-442a-9258-9aec0d98f5e1,47,44,Deportivo Alavés,206,Ibai Gómez Pérez,6617,,,28.5,71.8,81.1,39.3,Incomplete,61.830494,-0.5534562,High Pass,Right Foot,
15946,86977379-c352-4979-b17d-5cc9c86ddd9e,47,51,Barcelona,217,Gerard Piqué Bernabéu,5213,Samuel Yves Umtiti,5492.0,45.8,45.7,43.2,31.2,,14.731259,-1.7482212,Ground Pass,Right Foot,
15946,cbd96e97-c1b5-4cb4-af34-ad48d2374801,47,53,Barcelona,217,Samuel Yves Umtiti,5492,Sergio Busquets i Burgos,5203.0,44.5,30.3,53.1,31.0,,8.628442,0.081216305,Ground Pass,Left Foot,
15946,2f0ec4e2-edf3-443f-98ee-10742bc07e6f,47,56,Barcelona,217,Sergio Busquets i Burgos,5203,Jordi Alba Ramos,5211.0,61.0,29.5,82.6,26.9,,21.755919,-0.119794026,Ground Pass,Right Foot,
15946,cd951f9d-044d-479e-bf32-8f4b46b383fd,47,58,Barcelona,217,Jordi Alba Ramos,5211,Philippe Coutinho Correia,3501.0,82.2,26.3,69.1,20.5,,14.326549,-2.7247858,Ground Pass,Left Foot,
15946,78579bd6-d89e-4048-945f-f09b1ac189ea,48,2,Barcelona,217,Philippe Coutinho Correia,3501,Sergi Roberto Carnicer,6379.0,76.0,33.3,100.8,75.9,,49.293003,1.043598,High Pass,Right Foot,
15946,34fd0f14-ea7b-4507-99d0-a2d3425008bc,48,7,Barcelona,217,Sergi Roberto Carnicer,6379,Lionel Andrés Messi Cuccittini,5503.0,105.9,75.2,91.8,65.8,,16.94609,-2.55359,Ground Pass,Right Foot,
15946,e9957daf-8eea-4a5a-9f56-0ef56cc78fb5,48,10,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Philippe Coutinho Correia,3501.0,90.1,59.2,91.4,39.7,,19.543285,-1.5042281,Ground Pass,Left Foot,
15946,df70828b-4899-4bb6-a15c-72bfd058540b,48,13,Barcelona,217,Philippe Coutinho Correia,3501,Lionel Andrés Messi Cuccittini,5503.0,89.7,43.2,103.8,53.9,Incomplete,17.700283,0.6491508,Ground Pass,Right Foot,
15946,37c1c012-a36b-437e-8c85-574ee69d269c,48,16,Deportivo Alavés,206,Mubarak Wakaso,6626,Rubén Sobrino Pozuelo,6613.0,29.2,44.0,40.1,39.9,,11.6456,-0.3597757,High Pass,Head,Recovery
15946,46d87d7c-f294-4d9d-838e-4026d3477c08,48,17,Deportivo Alavés,206,Rubén Sobrino Pozuelo,6613,Ibai Gómez Pérez,6617.0,40.5,39.9,36.9,53.4,,13.971757,1.8313987,Low Pass,,
15946,df72fb82-ee72-44be-9e51-2880bfc0464a,48,25,Deportivo Alavés,206,Ibai Gómez Pérez,6617,,,62.5,73.1,101.9,65.4,Incomplete,40.14536,-0.19299892,Ground Pass,Right Foot,
15946,f10dba74-fd1b-49de-81cf-d867a362d0c4,48,35,Barcelona,217,Samuel Yves Umtiti,5492,Gerard Piqué Bernabéu,5213.0,21.2,20.5,38.1,45.3,,30.010832,0.9726277,Ground Pass,Right Foot,
15946,359b4c46-fecf-4987-92a3-d4b0c21cc32a,48,37,Barcelona,217,Gerard Piqué Bernabéu,5213,Ivan Rakitić,5470.0,41.5,48.9,54.6,57.3,,15.561812,0.57017916,Ground Pass,Left Foot,
15946,977415bb-8ba5-4555-acd8-59d2c378657e,48,39,Barcelona,217,Ivan Rakitić,5470,Luis Alberto Suárez Díaz,5246.0,55.2,58.6,68.9,58.1,,13.709121,-0.03648016,Ground Pass,Right Foot,
15946,6ae5a72b-5ef5-469e-9e9b-54ab68e8ba25,48,41,Barcelona,217,Luis Alberto Suárez Díaz,5246,Lionel Andrés Messi Cuccittini,5503.0,70.6,57.7,80.3,55.4,,9.968952,-0.23281382,Ground Pass,Right Foot,
15946,2e3de6dc-69fc-4454-97f1-d8cae96ce5de,48,47,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Luis Alberto Suárez Díaz,5246.0,94.4,57.3,99.9,54.3,,6.264982,-0.49934673,Ground Pass,Left Foot,
15946,27a3089e-2c10-4fa7-a661-599d69ee9c90,48,48,Barcelona,217,Luis Alberto Suárez Díaz,5246,Sergi Roberto Carnicer,6379.0,99.9,54.3,109.3,62.2,,12.278844,0.6989093,Ground Pass,Right Foot,
15946,6c04d447-17e7-4e41-878e-f4743b92d1aa,48,49,Barcelona,217,Sergi Roberto Carnicer,6379,,,109.6,60.1,101.6,25.2,Incomplete,35.80517,-1.7961298,High Pass,Right Foot,
15946,36e584e1-f432-4986-ace2-13fd827fa611,48,53,Deportivo Alavés,206,Ibai Gómez Pérez,6617,Martín Aguirregabiria Padilla,6618.0,12.3,55.3,2.8,62.8,,12.103719,2.4733033,Ground Pass,Right Foot,
15946,0ad8ec24-6a74-48dc-90db-2ec761d625a5,48,55,Deportivo Alavés,206,Martín Aguirregabiria Padilla,6618,,,3.1,63.7,44.6,69.0,Incomplete,41.837067,0.12702323,High Pass,Right Foot,
15946,26210595-e1fa-4f35-9f1d-6af06db976db,48,58,Barcelona,217,Jordi Alba Ramos,5211,Samuel Yves Umtiti,5492.0,77.0,11.3,66.1,17.3,,12.442266,2.6383972,High Pass,Left Foot,
15946,ab799081-aa7a-4555-ae13-9fa15d790641,49,0,Barcelona,217,Samuel Yves Umtiti,5492,Sergio Busquets i Burgos,5203.0,67.4,20.3,75.3,19.6,,7.930952,-0.08837678,Low Pass,Head,
15946,2a14844b-af21-4d30-b5bd-80c3ee4518f0,49,3,Barcelona,217,Sergio Busquets i Burgos,5203,Ivan Rakitić,5470.0,70.8,31.0,72.1,54.7,,23.735628,1.515999,Ground Pass,Right Foot,
15946,2c9dc332-4a8e-4d20-9009-46f69d5cf21d,49,6,Barcelona,217,Ivan Rakitić,5470,Sergi Roberto Carnicer,6379.0,73.2,54.5,93.9,76.1,,29.917387,0.80667156,Ground Pass,Right Foot,
15946,046a6b85-d332-453b-91fc-03c0b92473d9,49,9,Barcelona,217,Sergi Roberto Carnicer,6379,Ivan Rakitić,5470.0,94.2,75.7,80.9,67.1,,15.838244,-2.5675995,Ground Pass,Right Foot,
15946,bd990d2e-74e4-4f1c-8ba2-1b1585efb3ab,49,13,Barcelona,217,Ivan Rakitić,5470,Luis Alberto Suárez Díaz,5246.0,82.0,65.4,92.9,63.1,,11.1400175,-0.20795855,Ground Pass,Right Foot,
15946,71bcae6a-ff70-4f51-87cc-65942a844359,49,16,Barcelona,217,Luis Alberto Suárez Díaz,5246,Sergi Roberto Carnicer,6379.0,99.9,55.1,106.1,61.1,,8.627862,0.7690062,Low Pass,Right Foot,
15946,cfb17877-dd02-4966-82ed-f9877f5178f8,49,18,Barcelona,217,Sergi Roberto Carnicer,6379,Lionel Andrés Messi Cuccittini,5503.0,105.9,59.6,107.0,56.2,,3.5735137,-1.2578951,Ground Pass,Right Foot,
15946,d98c721c-fb8d-4aa5-87ed-79cc41597688,49,20,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Sergi Roberto Carnicer,6379.0,105.3,57.1,103.8,67.5,,10.507616,1.7140393,Ground Pass,Left Foot,
15946,fb47f2e7-4e62-4ee8-8784-ce04f9cae869,49,21,Barcelona,217,Sergi Roberto Carnicer,6379,Ivan Rakitić,5470.0,104.0,67.5,90.5,60.5,,15.206906,-2.6632402,Ground Pass,Right Foot,
15946,b868eec4-869c-491d-88c4-ee97808bd495,49,24,Barcelona,217,Ivan Rakitić,5470,Jordi Alba Ramos,5211.0,88.2,56.2,76.6,6.4,,51.13316,-1.7996473,High Pass,Left Foot,
15946,3668cee2-3ea5-4d24-8300-9387ad24be99,49,28,Barcelona,217,Jordi Alba Ramos,5211,Samuel Yves Umtiti,5492.0,74.9,6.4,69.1,15.4,,10.707007,2.1432562,Low Pass,Head,
15946,e872dff9-81cd-45c7-bf5c-61bb84f99e54,49,31,Barcelona,217,Samuel Yves Umtiti,5492,Jordi Alba Ramos,5211.0,69.1,15.4,71.5,10.0,,5.9093146,-1.152572,Ground Pass,Right Foot,
15946,a1d75e0d-7a51-4059-bf86-3affd24d25d4,49,32,Barcelona,217,Jordi Alba Ramos,5211,Philippe Coutinho Correia,3501.0,71.1,13.0,74.7,21.1,,8.863972,1.152572,Ground Pass,Left Foot,
15946,0894df13-8abb-43bd-9c84-bba56dbdcb4e,49,35,Barcelona,217,Philippe Coutinho Correia,3501,Gerard Piqué Bernabéu,5213.0,72.1,25.8,69.8,53.9,,28.193972,1.6524647,Ground Pass,Right Foot,
15946,0351ba0b-9715-4a55-9495-e4ebdeb50b13,49,38,Barcelona,217,Gerard Piqué Bernabéu,5213,Sergi Roberto Carnicer,6379.0,73.0,57.3,86.5,75.7,,22.821262,0.9378119,Ground Pass,Right Foot,
15946,1d2b5882-d325-41d9-9507-613c1f179bb7,49,41,Barcelona,217,Sergi Roberto Carnicer,6379,Ivan Rakitić,5470.0,85.2,74.6,84.1,65.0,,9.662815,-1.6848822,Ground Pass,Right Foot,
15946,8c01771d-61ec-4391-b50d-be57d6dd4e2a,49,42,Barcelona,217,Ivan Rakitić,5470,Gerard Piqué Bernabéu,5213.0,84.3,64.3,70.4,59.8,,14.6102705,-2.8284998,Ground Pass,Right Foot,
15946,cf2e63e8-bbf5-48a6-b950-ad548ee0e8bf,49,44,Barcelona,217,Gerard Piqué Bernabéu,5213,Sergio Busquets i Burgos,5203.0,70.4,52.1,73.4,51.3,,3.104835,-0.26060238,Ground Pass,Left Foot,
15946,dced98d2-1bba-4adf-a423-fdd62f18bbdb,49,47,Barcelona,217,Sergio Busquets i Burgos,5203,Jordi Alba Ramos,5211.0,78.1,48.1,99.9,10.9,,43.11705,-1.0407186,High Pass,Right Foot,
15946,8c66dbca-2001-4def-a21e-a9a0ef15d115,49,50,Barcelona,217,Jordi Alba Ramos,5211,Philippe Coutinho Correia,3501.0,99.3,11.1,92.7,20.5,,11.485643,2.1829488,Ground Pass,Left Foot,
15946,b0e100b2-a6c4-459f-bfc3-7128209a0d2c,49,52,Barcelona,217,Philippe Coutinho Correia,3501,Luis Alberto Suárez Díaz,5246.0,93.1,24.3,93.3,38.5,,14.201408,1.5567127,Ground Pass,Right Foot,
15946,db93e085-c4a9-416e-a0b6-4efa7393e54b,49,54,Barcelona,217,Luis Alberto Suárez Díaz,5246,Lionel Andrés Messi Cuccittini,5503.0,92.9,38.5,120.0,76.5,Out,46.67344,0.95129406,High Pass,Right Foot,
15946,e68a10be-3fc6-44c6-972a-fa0653b0ca60,50,28,Deportivo Alavés,206,Fernando Pacheco Flores,6629,Manuel Alejandro García Sánchez,6632.0,6.0,36.0,64.2,6.4,,65.294716,-0.4704968,High Pass,Left Foot,Goal Kick
15946,0ed4808f-3066-4d3d-b74a-b71de4c5cef0,50,32,Deportivo Alavés,206,Manuel Alejandro García Sánchez,6632,Rubén Sobrino Pozuelo,6613.0,64.7,5.5,76.2,6.6,,11.552489,0.095362045,High Pass,,
15946,2fa9bce2-1cfd-4bc1-acb1-89ea862353f9,50,33,Deportivo Alavés,206,Rubén Sobrino Pozuelo,6613,Jonathan Rodríguez Menéndez,6581.0,76.4,6.8,82.2,4.2,,6.3560996,-0.4214192,High Pass,Head,
15946,d59b61e6-05b6-496b-80b9-91fe6a107008,50,59,Deportivo Alavés,206,Rubén Duarte Sánchez,6612,Manuel Alejandro García Sánchez,6632.0,98.7,0.1,117.5,17.9,,25.889767,0.75808257,High Pass,,Throw-in
15946,712b2257-de8d-4dd1-b2b7-f10f94b94267,51,4,Deportivo Alavés,206,Manuel Alejandro García Sánchez,6632,,,116.6,10.6,117.3,13.6,Incomplete,3.0805843,1.3415644,Ground Pass,Left Foot,
15946,3d9677f2-0780-46de-b6dd-e6766b7e7e24,51,9,Deportivo Alavés,206,Rubén Sobrino Pozuelo,6613,Jonathan Rodríguez Menéndez,6581.0,108.5,20.7,100.6,11.3,,12.278844,-2.2697055,Low Pass,Left Foot,Recovery
15946,7c084d7c-679c-4e2b-8b7f-3574250d515a,51,11,Barcelona,217,Ivan Rakitić,5470,Sergi Roberto Carnicer,6379.0,18.7,68.6,22.5,63.9,,6.0440054,-0.8908875,Ground Pass,Left Foot,
15946,d366f871-81fc-4879-9de2-ee6264415d43,51,23,Barcelona,217,Gerard Piqué Bernabéu,5213,Samuel Yves Umtiti,5492.0,29.1,60.9,26.8,31.6,,29.390135,-1.6491339,Ground Pass,Right Foot,Free Kick
15946,4c5cb118-4b0c-4cd9-8fae-885639f9d8a4,51,25,Barcelona,217,Samuel Yves Umtiti,5492,Philippe Coutinho Correia,3501.0,29.6,31.6,43.7,28.8,,14.375326,-0.1960313,Ground Pass,Left Foot,
15946,e975db58-98da-4822-a352-80c9f4f7abcb,51,28,Barcelona,217,Philippe Coutinho Correia,3501,Ousmane Dembélé,5477.0,52.4,26.7,68.9,7.7,,25.16446,-0.8557046,Ground Pass,Right Foot,
15946,08321c06-417b-472c-9add-7d16b8a80d85,51,32,Barcelona,217,Ousmane Dembélé,5477,Luis Alberto Suárez Díaz,5246.0,73.6,9.6,78.3,20.7,,12.054045,1.1702619,Ground Pass,Right Foot,
15946,3c890a4c-c03a-4e09-bd20-14b0f3165b0b,51,33,Barcelona,217,Luis Alberto Suárez Díaz,5246,,,78.5,20.3,76.2,19.2,Incomplete,2.5495098,-2.695487,Ground Pass,Left Foot,
15946,434a8850-0f68-45ef-a938-81ebb2f6f237,51,34,Barcelona,217,Luis Alberto Suárez Díaz,5246,Philippe Coutinho Correia,3501.0,78.1,14.7,69.1,16.4,,9.159148,2.9549034,Ground Pass,Right Foot,
15946,6270f359-5290-43a9-bdda-a5fb5592da00,51,36,Barcelona,217,Philippe Coutinho Correia,3501,Jordi Alba Ramos,5211.0,70.8,15.1,77.7,5.9,,11.5,-0.9272952,Ground Pass,Right Foot,
15946,08c7c336-3c38-4df0-850e-9b3c6c3f38ac,51,37,Barcelona,217,Jordi Alba Ramos,5211,Philippe Coutinho Correia,3501.0,77.7,5.9,71.1,12.4,,9.263369,2.363828,Ground Pass,Left Foot,
15946,9d81b85c-f953-4337-8bb1-369eed31fe7d,51,39,Barcelona,217,Philippe Coutinho Correia,3501,Sergio Busquets i Burgos,5203.0,70.6,16.4,66.4,38.9,,22.888643,1.7553391,Ground Pass,Right Foot,
15946,6210c869-72b5-434e-b4d4-8910f36e3175,51,41,Barcelona,217,Sergio Busquets i Burgos,5203,Sergi Roberto Carnicer,6379.0,66.6,42.7,74.1,69.7,,28.022312,1.2998495,Ground Pass,Right Foot,
15946,11d96366-b93c-42a0-bef2-78d99a0fae73,51,43,Barcelona,217,Sergi Roberto Carnicer,6379,Lionel Andrés Messi Cuccittini,5503.0,76.2,70.8,82.0,77.0,,8.489994,0.81871915,Ground Pass,Right Foot,
15946,98c31754-d3eb-458f-acfe-ef8c307b6a8a,51,46,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Sergi Roberto Carnicer,6379.0,84.1,75.2,86.7,71.2,,4.7707443,-0.9944211,Ground Pass,Left Foot,
15946,e7ae9e2d-694f-41e5-bdb7-d54963667ef0,51,47,Barcelona,217,Sergi Roberto Carnicer,6379,Lionel Andrés Messi Cuccittini,5503.0,86.7,70.5,83.5,70.8,,3.2140317,3.048116,Ground Pass,Right Foot,
15946,8547cc45-5e52-48e6-b541-16c3b9feacea,51,47,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Sergi Roberto Carnicer,6379.0,83.5,70.8,86.2,70.3,Incomplete,2.745906,-0.18311082,Ground Pass,Left Foot,
15946,701cb3d8-6451-45e1-b295-06db628d2426,51,49,Deportivo Alavés,206,Manuel Alejandro García Sánchez,6632,Jonathan Rodríguez Menéndez,6581.0,34.1,15.1,41.8,13.2,Incomplete,7.930952,-0.24192058,Ground Pass,Left Foot,Recovery
15946,195696d6-577f-4552-91d5-47169b49cf2e,51,52,Barcelona,217,Ivan Rakitić,5470,Sergio Busquets i Burgos,5203.0,78.1,61.1,73.4,50.9,,11.230762,-2.0025823,Ground Pass,Left Foot,
15946,1cb2fc81-62d7-4c5b-88db-6bfe8212439e,51,55,Barcelona,217,Sergio Busquets i Burgos,5203,Philippe Coutinho Correia,3501.0,72.3,45.9,79.2,29.5,,17.792414,-1.1725465,Ground Pass,Left Foot,
15946,a07b741f-5c9d-479e-a6e6-910b76457ccb,52,3,Barcelona,217,Philippe Coutinho Correia,3501,Sergio Busquets i Burgos,5203.0,84.3,37.6,76.6,41.7,,8.723532,2.6523097,Ground Pass,Right Foot,
15946,75cc0513-5305-4bc8-b169-6d0bd44ebb36,52,4,Barcelona,217,Sergio Busquets i Burgos,5203,Ivan Rakitić,5470.0,76.2,41.9,80.9,56.6,,15.433082,1.2613403,Ground Pass,Right Foot,
15946,6cdbad17-3e66-4ea9-812b-0aee9649fc23,52,6,Barcelona,217,Ivan Rakitić,5470,Sergi Roberto Carnicer,6379.0,83.0,59.4,96.9,75.0,,20.894258,0.8429616,Ground Pass,Right Foot,
15946,1095e8f3-2c5b-4622-8623-1a9040ec01e5,52,9,Barcelona,217,Sergi Roberto Carnicer,6379,Ivan Rakitić,5470.0,96.3,74.6,82.2,64.8,,17.171196,-2.5342064,Ground Pass,Right Foot,
15946,629c0169-9483-44b9-94ba-5984fda26d95,52,12,Barcelona,217,Ivan Rakitić,5470,Sergio Busquets i Burgos,5203.0,84.1,62.6,79.2,45.5,,17.788198,-1.8498682,Ground Pass,Right Foot,
15946,538b7cd8-6c57-4cde-a5c5-ba78da1d49ce,52,17,Barcelona,217,Sergio Busquets i Burgos,5203,Ousmane Dembélé,5477.0,77.5,35.5,90.7,28.2,,15.084098,-0.50516677,Ground Pass,Left Foot,
15946,79257b16-15a5-4a91-bf80-ab3efa230f3e,52,22,Deportivo Alavés,206,Daniel Alejandro Torres Rojas,6839,Jonathan Rodríguez Menéndez,6581.0,38.8,53.2,43.5,63.7,Incomplete,11.503912,1.1499242,Ground Pass,Left Foot,
15946,db89d50a-4e8c-411c-90d7-0be741d3e273,52,23,Barcelona,217,Jordi Alba Ramos,5211,Philippe Coutinho Correia,3501.0,76.6,18.6,71.9,28.8,,11.230762,2.0025823,Ground Pass,Left Foot,
15946,258e8552-9b23-427a-b789-93315c9c8cfd,52,31,Barcelona,217,Philippe Coutinho Correia,3501,Ivan Rakitić,5470.0,84.1,49.6,77.9,52.8,,6.9771056,2.6651251,Ground Pass,Left Foot,
15946,c5aa629e-b312-44d4-add7-cddcea29c495,52,32,Barcelona,217,Ivan Rakitić,5470,Sergio Busquets i Burgos,5203.0,77.7,52.6,78.5,40.8,,11.827087,-1.5031033,Ground Pass,Right Foot,
15946,0444bbb4-8e64-466a-94c8-28bf3e1a0333,52,34,Barcelona,217,Sergio Busquets i Burgos,5203,Ousmane Dembélé,5477.0,81.8,37.2,92.0,30.8,,12.0415945,-0.5603599,Ground Pass,Right Foot,
15946,8638fb2b-a352-43f4-81e0-4f0274859d54,52,38,Barcelona,217,Sergio Busquets i Burgos,5203,Jordi Alba Ramos,5211.0,84.5,30.8,101.0,14.3,,23.334524,-0.7853982,Ground Pass,Left Foot,
15946,d0e12374-6c59-4d0e-9dd0-2cc033b7b3ed,52,40,Barcelona,217,Jordi Alba Ramos,5211,Luis Alberto Suárez Díaz,5246.0,104.0,15.8,104.4,32.0,,16.204937,1.54611,Ground Pass,Left Foot,
15946,e6ad72ec-cf9b-40c3-a9fc-47d9d8570566,52,41,Barcelona,217,Luis Alberto Suárez Díaz,5246,,,104.4,32.0,102.5,41.0,Incomplete,9.198369,1.7788525,Ground Pass,No Touch,
15946,251e89dc-ddfb-4b2e-9558-d32528f6ad74,52,43,Deportivo Alavés,206,Manuel Alejandro García Sánchez,6632,Rubén Sobrino Pozuelo,6613.0,17.6,39.1,40.7,41.6,,23.234888,0.10780552,Low Pass,Right Foot,
15946,6e9c6f39-cf26-4584-af91-029616afbbdc,52,47,Deportivo Alavés,206,Rubén Sobrino Pozuelo,6613,Jonathan Rodríguez Menéndez,6581.0,44.1,47.4,66.4,33.3,,26.383707,-0.56382227,Ground Pass,Right Foot,
15946,25c13a11-3f30-41e9-8e93-e018ad019b20,52,55,Barcelona,217,Marc-André ter Stegen,20055,Sergi Roberto Carnicer,6379.0,34.9,42.7,47.3,66.3,,26.659332,1.0870172,Ground Pass,Left Foot,
15946,40f127f5-8127-4076-ad55-dc20bcbdbf6a,53,3,Barcelona,217,Sergi Roberto Carnicer,6379,Ivan Rakitić,5470.0,75.5,69.7,68.3,64.8,,8.70919,-2.5440361,Ground Pass,Right Foot,
15946,1cd6d2d1-c993-4f3b-8b39-83cec94c0299,53,6,Barcelona,217,Ivan Rakitić,5470,Lionel Andrés Messi Cuccittini,5503.0,70.4,66.7,82.0,68.4,,11.723907,0.14551586,Ground Pass,Right Foot,
15946,0e054b72-bc7f-4159-aafe-41d11a4c69c7,53,8,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Sergi Roberto Carnicer,6379.0,85.0,70.5,95.4,76.1,,11.811858,0.49394137,Ground Pass,Left Foot,
15946,f30c882d-eef3-458d-81a2-7498b4fc4623,53,10,Barcelona,217,Sergi Roberto Carnicer,6379,Lionel Andrés Messi Cuccittini,5503.0,95.7,76.1,87.5,74.4,,8.374366,-2.9371715,Ground Pass,Right Foot,
15946,a9db722b-4cf9-4355-a3a8-f89ae0645af6,53,12,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Ivan Rakitić,5470.0,87.3,73.3,76.4,63.7,,14.524806,-2.4195244,Ground Pass,Left Foot,
15946,fbc92357-ec5e-45d8-95c1-ad80cea90a5f,53,14,Barcelona,217,Ivan Rakitić,5470,Sergio Busquets i Burgos,5203.0,77.7,60.9,76.4,40.6,,20.341583,-1.6347485,Ground Pass,Right Foot,
15946,7b76af9c-8d1e-452b-9308-52cc1a510483,53,16,Barcelona,217,Sergio Busquets i Burgos,5203,Jordi Alba Ramos,5211.0,77.5,40.4,87.5,12.8,,29.35575,-1.2231895,Ground Pass,Right Foot,
15946,fd9533d3-c4fa-4d0e-945b-c6b363da5310,53,17,Barcelona,217,Jordi Alba Ramos,5211,Philippe Coutinho Correia,3501.0,86.7,11.5,80.7,19.8,,10.241582,2.196721,Ground Pass,Left Foot,
15946,f490a688-1a09-4bb9-b96a-672e2a0c7d03,53,24,Barcelona,217,Philippe Coutinho Correia,3501,Ousmane Dembélé,5477.0,88.0,22.4,94.2,23.9,,6.3788714,0.23737425,Ground Pass,Right Foot,
15946,4bb5aa50-72d3-493a-8a34-d70001223c35,53,24,Barcelona,217,Ousmane Dembélé,5477,Philippe Coutinho Correia,3501.0,96.1,22.4,96.5,18.3,,4.119466,-1.4735432,Ground Pass,Right Foot,
15946,f5352002-8151-4585-aa8a-3d05d41f6734,53,25,Barcelona,217,Philippe Coutinho Correia,3501,Jordi Alba Ramos,5211.0,97.2,17.9,101.4,8.5,,10.29563,-1.1505996,Ground Pass,Right Foot,
15946,41c6e1b8-b3af-4eb0-867d-0f8938a94ede,53,26,Barcelona,217,Jordi Alba Ramos,5211,Ousmane Dembélé,5477.0,101.4,8.5,99.3,22.6,,14.255526,1.7186457,Ground Pass,Left Foot,
15946,42bb17cd-dc6a-4c15-836c-8c4da265f233,53,28,Barcelona,217,Ousmane Dembélé,5477,Sergio Busquets i Burgos,5203.0,96.1,16.2,82.4,26.3,,17.020576,2.506317,Ground Pass,Right Foot,
15946,96a12b0d-4e6e-4cbe-b41b-6bbf4189fa2b,53,31,Barcelona,217,Sergio Busquets i Burgos,5203,Lionel Andrés Messi Cuccittini,5503.0,84.1,29.3,89.0,69.5,,40.49753,1.4495041,Ground Pass,Right Foot,
15946,fa5c7ed4-d453-4dca-abe2-2b8940881d5c,53,38,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Ousmane Dembélé,5477.0,91.8,57.5,106.6,34.0,Incomplete,27.772108,-1.0087619,Ground Pass,Left Foot,
15946,b4c95801-1147-4068-820c-c0dddf08d0a4,53,39,Deportivo Alavés,206,Ibai Gómez Pérez,6617,Mubarak Wakaso,6626.0,13.5,46.1,22.7,49.1,,9.676776,0.3152147,Ground Pass,Left Foot,Recovery
15946,aed892a2-f552-4626-9f0c-dc902fd47c52,53,43,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Ousmane Dembélé,5477.0,91.2,32.5,99.7,28.0,,9.617692,-0.48689923,Low Pass,Left Foot,Recovery
15946,3df0e9f1-5de8-4561-a5d7-6df7ebdc940e,53,44,Barcelona,217,Ousmane Dembélé,5477,Lionel Andrés Messi Cuccittini,5503.0,99.3,28.0,96.5,29.7,,3.275668,2.5959375,Ground Pass,Left Foot,
15946,6a798ce5-d76c-48d3-90ff-2772eb913715,53,46,Barcelona,217,Lionel Andrés Messi Cuccittini,5503,Jordi Alba Ramos,5211.0,104.6,28.2,116.4,26.5,,11.921828,-0.14308329,Ground Pass,Left Foot,
15946,7cb2ff34-c52d-4c42-a39d-9852045ea40a,53,48,Barcelona,217,Jordi Alba Ramos,5211,,,116.4,26.5,112.6,36.5,Incomplete,10.697663,1.9339434,Ground Pass,Left Foot,
15946,756190d5-418b-4ac9-9cbb-536011e07b71,54,17,Deportivo Alavés,206,Fernando Pacheco Flores,6629,,,11.0,40.6,76.4,79.1,Out,75.89078,0.5320581,High Pass,Drop Kick,
15946,bcc0abb2-056e-48fc-b6d1-06905625e80e,54,24,Barcelona,217,Jordi Alba Ramos,5211,Sergio Busquets i Burgos,5203.0,45.6,0.1,42.8,13.2,,13.395895,1.7813683,Low Pass,,Throw-in
15946,855fad63-3b1d-4ded-a289-3065ee8891f9,54,28,Barcelona,217,Sergio Busquets i Burgos,5203,Gerard Piqué Bernabéu,5213.0,47.1,23.1,43.5,53.0,,30.115942,1.6906209,Ground Pass,Right Foot,
